,datadate,transaction_no,client_name,country,state,industry,credit_rating,product_category,start_date,end_date,currency,on_bs_amount_aud,off_bs_amount_aud,undrawn_amount_aud,watchlist_stage,department,anzsic_2006_division,anzsic_2006_subdivision,anzsic_2006_group,cpt_industry_classification,ho_industry_classification,product_type,loan_purpose,rating_category,credit_group,security_category,ppp_category,cre_category
893,2021-05-31,83-404-5462,Breitenberg-Nikolaus,CN,ACT,Precious Metals,04,Loan,2020-03-05,2025-12-01,GTQ,34402972,48189371,43272366,Stage 1,PER,D,D03,D03d,D,F01,Loan06,External Refinance,AA above,B,Pledge,,logistics
894,2021-05-31,67-906-9065,"Legros, McGlynn and Block",GB,ACT,RETAIL: Building Materials,12,Trade Finance,2022-10-11,2025-10-11,USD,47403312,47640610,49981585,Stage 1,CBD,E,E05,E05f,E,F01,Trade Finance02,External Refinance,No Rating,L,Credit,,logistics
895,2021-05-31,83-349-2413,Hickle and Sons,US,VIC,,18,Loan,2020-01-19,2025-07-02,USD,30557529,68913,21993846,Stage 1,MEL,B,B03,B03c,B,F01,Loan03,General Purpose,No Rating,H,Mortgage,ppp2,
896,2021-05-31,99-417-6949,Hessel and Sons,AU,ACT,Major Pharmaceuticals,14,Corporate Bond,2023-09-25,2025-04-14,RUB,26862266,12719510,25873979,Stage 2,PER,C,C06,C06e,C,A01,Corporate Bond03,External Refinance,AA above,H,Credit,ppp3,
897,2021-05-31,90-461-6444,Gutkowski-Bergstrom,GB,NSW,Meat/Poultry/Fish,05,Loan,2022-10-30,2025-05-23,GTQ,45237358,42463011,1884176,,TFD,D,D02,D02c,D,C01,Loan03,External Refinance,BB above,G,Guarantee,ppp3,residential
898,2021-05-31,47-732-4849,Macejkovic Group,AU,VIC,,18,Corporate Bond,2023-02-22,2025-11-01,CNY,5044359,25387778,2442308,Stage 2,SFD,B,B03,B03f,B,F01,Corporate Bond04,General Purpose,AA above,M,Credit,ppp1,residential
899,2021-05-31,87-389-9680,Conroy-Pfeffer,CN,TAS,Major Pharmaceuticals,13,Loan,2022-02-27,2025-09-02,CNY,23133219,40317008,23725678,,SFD,B,B06,B06d,B,B01,Loan02,General Purpose,AA above,C,Pledge,,hotel
900,2021-06-30,67-308-8187,"Kling, Dibbert and Goldner",HK,TAS,,07,Trade Finance,2023-08-01,2025-07-05,CNY,35919804,42114676,33741878,Stage 2,BNE,D,D05,D05a,D,E01,Trade Finance06,Internal Refinance,BB above,K,Guarantee,ppp4,residential
901,2021-06-30,86-397-7349,Breitenberg-Mayert,NZ,NSW,Real Estate,18,Loan,2023-04-05,2025-05-30,BDT,37965258,28995175,29635979,Stage 2,PER,F,F04,F04a,F,F01,Loan06,Internal Refinance,BB above,B,Guarantee,ppp2,office
902,2021-06-30,22-097-3181,"Frami, Prohaska and Mertz",AU,WA,Food Distributors,02,Corporate Bond,2022-04-13,2025-10-05,CRC,48822579,43766746,43360769,Stage 1,BNE,A,A04,A04f,A,D01,Corporate Bond01,General Purpose,No Rating,F,Guarantee,,
903,2021-06-30,78-844-2697,"Larkin, Dach and Nader",AU,TAS,Medical/Dental Instruments,13,Trade Finance,2020-10-01,2025-10-03,CNY,15697036,19020747,17102584,Stage 2,CBD,E,E04,E04c,E,D01,Trade Finance06,Internal Refinance,AA above,L,Credit,ppp3,office
904,2021-06-30,45-686-8764,Kuvalis-Wuckert,HK,ACT,Real Estate Investment Trusts,21,Loan,2023-01-29,2025-03-09,SEK,25776084,7876571,26976188,Stage 1,PER,F,F05,F05f,F,E01,Loan02,General Purpose,No Rating,K,Guarantee,ppp4,hotel
905,2021-06-30,27-645-2210,McLaughlin and Sons,NZ,NSW,,17,Corporate Bond,2023-04-09,2025-07-03,TZS,39993686,17459089,40254480,Stage 2,CBD,B,B03,B03a,B,A01,Corporate Bond01,Internal Refinance,No Rating,M,Guarantee,,residential
906,2021-06-30,12-655-9949,Lockman and Sons,US,NSW,,14,Trade Finance,2022-07-09,2025-09-17,CNY,13788754,6289457,6197715,Stage 1,BNE,D,D05,D05c,D,D01,Trade Finance05,Internal Refinance,AA above,L,Guarantee,ppp1,residential
907,2021-06-30,22-000-4777,"McKenzie, Medhurst and Wilkinson",NZ,VIC,,17,Loan,2020-07-22,2025-05-21,BRL,44578060,45746508,3446067,,PER,A,A02,A02c,A,C01,Loan04,External Refinance,No Rating,M,Mortgage,ppp2,hotel
908,2021-06-30,06-748-9666,Christiansen LLC,NZ,TAS,Major Banks,19,Loan,2021-12-01,2025-08-11,IDR,46440080,30606464,15102740,,BNE,C,C03,C03a,C,D01,Loan04,External Refinance,AA above,C,Guarantee,ppp3,logistics
909,2021-06-30,02-005-7869,Hudson Inc,AU,VIC,Electrical Products,17,Loan,2023-02-24,2025-09-19,PHP,13702397,31988464,39930200,Stage 2,BNE,C,C02,C02c,C,A01,Loan04,External Refinance,BB above,H,Mortgage,ppp3,logistics
910,2021-06-30,50-217-9005,Simonis-Terry,US,VIC,,20,Trade Finance,2019-12-05,2025-09-09,AMD,4948751,18002826,9189736,Stage 2,TFD,D,D05,D05e,D,C01,Trade Finance03,Internal Refinance,AA above,S,Mortgage,,logistics
911,2021-06-30,79-103-1445,"Flatley, Hoppe and Abbott",AU,ACT,Oil & Gas Production,06,Trade Finance,2021-09-21,2025-02-08,ZAR,39472516,2218781,35305995,Stage 1,SFD,E,E01,E01c,E,D01,Trade Finance05,External Refinance,No Rating,F,Guarantee,ppp1,office
912,2021-06-30,14-816-1570,Harvey-King,US,TAS,Semiconductors,16,Trade Finance,2021-09-17,2024-12-20,HNL,7038455,17074223,22518595,Stage 2,TFD,F,F01,F01c,F,E01,Trade Finance01,External Refinance,No Rating,H,Mortgage,ppp2,logistics
913,2021-06-30,38-375-8606,Kub and Sons,GB,TAS,Major Banks,13,Corporate Bond,2021-09-20,2025-03-11,CNY,11787776,38300786,46804934,Stage 2,PER,D,D06,D06d,D,B01,Corporate Bond01,External Refinance,BB above,K,Guarantee,ppp3,logistics
914,2021-06-30,95-657-3192,Durgan and Sons,CN,TAS,Major Pharmaceuticals,09,Trade Finance,2021-12-29,2025-07-08,COP,27423835,1228663,22261910,Stage 1,MEL,A,A02,A02a,A,E01,Trade Finance02,General Purpose,No Rating,D,Guarantee,ppp1,residential
915,2021-06-30,32-525-6500,"Stoltenberg, Schumm and Botsford",GB,NSW,Mining & Quarrying of Nonmetallic Minerals (No Fuels),15,Loan,2022-10-06,2025-01-24,CNY,33324014,40028755,47869169,Stage 2,PER,C,C06,C06f,C,A01,Loan01,General Purpose,BB above,S,Guarantee,,logistics
916,2021-06-30,60-945-3600,"Beahan, Cruickshank and Goldner",GB,QLD,Semiconductors,04,Corporate Bond,2021-03-29,2025-03-03,MYR,36496711,30238488,31671155,Stage 2,SFD,A,A03,A03e,A,F01,Corporate Bond04,External Refinance,No Rating,B,Pledge,ppp3,
917,2021-06-30,26-832-7245,Kshlerin LLC,AU,WA,,08,Corporate Bond,2022-01-20,2025-05-11,EUR,33619263,23886042,43885404,,TFD,B,B03,B03a,B,F01,Corporate Bond01,External Refinance,No Rating,K,Mortgage,ppp2,
918,2021-06-30,28-079-3949,Lemke-Dibbert,GB,WA,Medical/Nursing Services,04,Loan,2021-06-29,2025-09-11,HRK,14326136,42646471,48581354,Stage 1,BNE,E,E05,E05d,E,E01,Loan01,External Refinance,No Rating,L,Guarantee,ppp2,
919,2021-06-30,01-524-0252,"Barrows, Schultz and Jacobson",GB,WA,Oilfield Services/Equipment,12,Loan,2020-11-08,2025-01-21,RUB,8892537,30276242,33161938,Stage 2,PER,A,A03,A03a,A,A01,Loan03,General Purpose,BB above,B,Mortgage,ppp4,hotel
920,2021-06-30,64-620-3069,Pagac LLC,HK,QLD,Coal Mining,05,Trade Finance,2020-07-03,2025-03-16,PKR,46937445,32630396,7252343,Stage 1,MEL,A,A01,A01a,A,A01,Trade Finance03,Internal Refinance,AA above,P,Credit,,office
921,2021-06-30,74-770-5904,"Sanford, Zboncak and Wilderman",US,ACT,,01,Corporate Bond,2022-07-20,2025-10-03,CNY,11956789,1225157,6795432,Stage 1,CBD,F,F05,F05a,F,E01,Corporate Bond06,External Refinance,BB above,S,Mortgage,ppp4,logistics
922,2021-06-30,59-527-8287,Willms Group,NZ,TAS,Hotels/Resorts,12,Corporate Bond,2020-10-11,2025-06-10,CNY,28586269,6043243,8398410,Stage 2,MEL,B,B02,B02f,B,E01,Corporate Bond02,Internal Refinance,No Rating,W,Credit,ppp2,office
923,2021-06-30,21-291-6774,Runte-Boehm,US,QLD,,06,Corporate Bond,2020-09-01,2025-06-05,CNY,2696267,38309787,6884555,Stage 1,SFD,A,A02,A02e,A,E01,Corporate Bond06,General Purpose,No Rating,R,Pledge,ppp2,office
924,2021-06-30,11-993-2494,Collier-Rolfson,AU,VIC,Medical/Nursing Services,11,Trade Finance,2023-07-27,2025-08-03,CNY,30338124,21587911,11500693,Stage 2,PER,D,D05,D05f,D,B01,Trade Finance05,General Purpose,BB above,C,Mortgage,ppp3,hotel
925,2021-06-30,83-758-0198,Daugherty and Sons,CN,WA,Electric Utilities: Central,12,Loan,2021-11-01,2025-10-06,CNY,20665229,9317423,4915776,Stage 1,MEL,F,F03,F03d,F,D01,Loan03,General Purpose,BB above,D,Pledge,ppp1,
926,2021-06-30,57-356-7710,"Williamson, Stark and Shanahan",AU,QLD,Oil Refining/Marketing,16,Loan,2020-06-16,2025-10-27,JPY,45536336,43675799,6429697,Stage 2,MEL,A,A03,A03f,A,F01,Loan05,General Purpose,No Rating,W,Mortgage,ppp3,
927,2021-06-30,87-869-7096,"Boyer, Wilkinson and McGlynn",US,VIC,Diversified Electronic Products,01,Loan,2020-03-09,2024-12-03,VND,4201376,48821241,22947937,Stage 2,MEL,B,B05,B05d,B,C01,Loan05,External Refinance,BB above,B,Pledge,,residential
928,2021-06-30,71-823-6031,Jacobs-Auer,US,WA,Precious Metals,14,Trade Finance,2020-07-16,2025-01-09,UAH,5615151,22235624,35977064,,MEL,F,F03,F03b,F,A01,Trade Finance01,External Refinance,No Rating,J,Pledge,,logistics
929,2021-06-30,55-790-6502,Hermann LLC,AU,WA,Electric Utilities: Central,16,Corporate Bond,2022-12-06,2025-11-30,HTG,39059882,46188074,27509701,Stage 2,TFD,A,A01,A01a,A,F01,Corporate Bond02,External Refinance,AA above,H,Guarantee,ppp2,residential
930,2021-06-30,01-750-3686,Morissette-Mertz,GB,WA,Steel/Iron Ore,09,Corporate Bond,2023-03-21,2025-06-13,IDR,40731476,32612594,46714825,Stage 1,MEL,A,A01,A01e,A,D01,Corporate Bond01,External Refinance,BB above,M,Guarantee,ppp3,logistics
931,2021-06-30,30-916-3134,Klocko LLC,CN,QLD,Diversified Commercial Services,06,Trade Finance,2022-04-19,2024-12-22,BTN,5721700,1366078,49384109,Stage 1,BNE,A,A03,A03b,A,B01,Trade Finance04,Internal Refinance,AA above,K,Guarantee,ppp4,office
932,2021-06-30,52-047-9456,"Hudson, Towne and Lowe",AU,ACT,,21,Loan,2022-05-12,2025-10-19,CNY,35736106,11124592,10785654,,SFD,D,D02,D02c,D,E01,Loan06,Internal Refinance,BB above,H,Pledge,ppp1,logistics
933,2021-06-30,76-147-1072,"Satterfield, Bode and Rodriguez",HK,NSW,Automotive Aftermarket,16,Loan,2022-02-23,2025-09-06,PLN,34405921,748470,25452546,Stage 2,CBD,F,F03,F03f,F,B01,Loan03,Internal Refinance,AA above,S,Guarantee,ppp3,residential
934,2021-06-30,43-697-3412,Hodkiewicz-Kozey,HK,QLD,,01,Corporate Bond,2020-02-22,2025-01-19,EUR,12284700,9082247,7460742,Stage 2,BNE,F,F03,F03e,F,E01,Corporate Bond01,External Refinance,AA above,H,Pledge,ppp1,office
935,2021-06-30,46-130-0625,Stroman-Lehner,US,ACT,Marine Transportation,03,Corporate Bond,2022-08-06,2025-09-04,PLN,37885480,2020863,11165676,Stage 1,CBD,A,A02,A02c,A,B01,Corporate Bond04,General Purpose,AA above,S,Guarantee,ppp1,
936,2021-06-30,33-212-1010,Ebert-Mills,AU,NSW,Electrical Products,02,Loan,2022-06-07,2025-07-08,NGN,14790301,25481139,24929045,,BNE,E,E02,E02f,E,A01,Loan01,External Refinance,AA above,E,Mortgage,ppp4,logistics
937,2021-06-30,93-032-0488,"Stehr, Feil and Leuschke",CN,TAS,Hotels/Resorts,07,Corporate Bond,2021-09-20,2025-09-29,RUB,41937375,15324701,30331773,Stage 1,MEL,E,E04,E04d,E,D01,Corporate Bond02,External Refinance,AA above,S,Pledge,,residential
938,2021-06-30,21-264-9142,Lynch and Sons,NZ,QLD,Oil & Gas Production,10,Loan,2021-03-22,2025-11-27,MNT,42644258,45614840,5660744,Stage 1,MEL,B,B03,B03e,B,E01,Loan02,External Refinance,AA above,L,Guarantee,ppp2,residential
939,2021-06-30,34-511-5875,"Okuneva, Schimmel and Kuphal",AU,ACT,,19,Trade Finance,2019-12-11,2025-01-12,USD,12364365,41326438,9959458,,SFD,A,A03,A03f,A,F01,Trade Finance05,General Purpose,AA above,O,Mortgage,ppp1,residential
940,2021-06-30,03-761-1123,Kihn and Sons,NZ,TAS,,03,Corporate Bond,2020-01-20,2025-04-21,CNY,36670492,23275963,9400904,,PER,A,A03,A03e,A,F01,Corporate Bond05,External Refinance,BB above,K,Credit,,residential
941,2021-06-30,84-873-2878,Witting-Mosciski,CN,NSW,,06,Trade Finance,2023-11-03,2025-01-10,NZD,2239393,33532609,6216779,,BNE,D,D01,D01a,D,E01,Trade Finance05,External Refinance,No Rating,W,Pledge,ppp2,hotel
942,2021-06-30,01-827-0595,Glover LLC,HK,ACT,Catalog/Specialty Distribution,19,Loan,2021-11-24,2025-07-01,UAH,13787339,27629464,8485984,Stage 2,MEL,F,F05,F05d,F,C01,Loan04,Internal Refinance,No Rating,G,Pledge,ppp4,logistics
943,2021-06-30,67-764-7202,Trantow LLC,CN,WA,Electrical Products,08,Trade Finance,2021-03-16,2025-06-21,PEN,13702477,34532738,32508760,Stage 2,BNE,F,F02,F02e,F,F01,Trade Finance02,General Purpose,AA above,T,Pledge,ppp2,
944,2021-06-30,99-484-7514,Wolff-Kunde,HK,QLD,Major Banks,21,Loan,2020-06-05,2025-09-02,CNY,6504561,26901001,2634380,Stage 2,BNE,E,E04,E04f,E,C01,Loan02,Internal Refinance,BB above,W,Pledge,ppp2,hotel
945,2021-06-30,58-460-4271,McDermott LLC,AU,TAS,Oil & Gas Production,08,Loan,2023-11-07,2025-05-28,IDR,38962080,15578035,20746396,Stage 1,TFD,B,B04,B04f,B,B01,Loan03,External Refinance,BB above,M,Guarantee,,office
946,2021-06-30,54-392-0398,"Heaney, Roberts and Satterfield",HK,WA,,20,Loan,2020-04-21,2024-12-12,CNY,13493665,39395828,15160723,Stage 2,MEL,B,B01,B01e,B,B01,Loan02,Internal Refinance,AA above,H,Pledge,,hotel
947,2021-06-30,34-986-4086,"Goyette, Krajcik and Romaguera",US,NSW,Telecommunications Equipment,15,Trade Finance,2023-02-13,2025-06-11,SEK,11682150,18607456,5434005,Stage 2,PER,D,D05,D05f,D,F01,Trade Finance02,Internal Refinance,No Rating,G,Guarantee,ppp3,logistics
948,2021-06-30,01-081-4004,"Robel, Koelpin and Greenholt",CN,NSW,,18,Trade Finance,2020-09-10,2025-03-19,SEK,42488637,17280892,16568288,Stage 2,TFD,B,B02,B02a,B,F01,Trade Finance06,External Refinance,BB above,R,Guarantee,ppp2,
949,2021-06-30,10-579-0757,Hermann Inc,NZ,ACT,Biotechnology: Laboratory Analytical Instruments,08,Corporate Bond,2023-05-20,2025-05-11,IDR,44204468,38093060,25178875,,TFD,A,A05,A05d,A,B01,Corporate Bond02,Internal Refinance,No Rating,H,Guarantee,ppp3,office
950,2021-07-30,29-493-6952,Christiansen-Koch,AU,NSW,Semiconductors,08,Corporate Bond,2020-06-11,2025-05-28,IDR,22544907,2368292,47191887,Stage 1,CBD,A,A05,A05a,A,B01,Corporate Bond05,General Purpose,BB above,C,Credit,,office
951,2021-07-30,84-864-3669,Gorczany and Sons,HK,NSW,Department/Specialty Retail Stores,20,Corporate Bond,2023-03-02,2025-03-03,CNY,21975970,6651482,29290584,Stage 1,TFD,F,F01,F01c,F,D01,Corporate Bond05,Internal Refinance,No Rating,G,Pledge,ppp3,residential
952,2021-07-30,69-026-2925,"Howe, Hane and Larkin",HK,WA,Finance/Investors Services,04,Trade Finance,2020-07-11,2025-08-30,PHP,44455708,42476816,26111849,Stage 1,SFD,B,B05,B05c,B,F01,Trade Finance03,External Refinance,No Rating,H,Guarantee,,hotel
953,2021-07-30,76-453-0786,"Schimmel, Huels and Russel",NZ,QLD,Electronic Components,11,Corporate Bond,2022-08-07,2024-12-03,PLN,49071850,48927443,1478379,,CBD,F,F01,F01d,F,F01,Corporate Bond01,General Purpose,AA above,S,Mortgage,ppp1,logistics
954,2021-07-30,00-793-4970,Mayert-Stoltenberg,AU,TAS,Newspapers/Magazines,06,Corporate Bond,2023-08-28,2025-08-22,USD,25288140,21888689,32886888,Stage 2,BNE,D,D02,D02c,D,D01,Corporate Bond01,Internal Refinance,BB above,M,Guarantee,ppp1,office
955,2021-07-30,97-714-8722,"Gorczany, Stanton and Buckridge",AU,NSW,Rental/Leasing Companies,04,Corporate Bond,2023-09-13,2024-12-19,CNY,32678700,25415030,49537290,Stage 1,MEL,D,D05,D05c,D,C01,Corporate Bond02,General Purpose,No Rating,G,Mortgage,ppp2,office
956,2021-07-30,13-163-5408,Prohaska Group,AU,TAS,Electric Utilities: Central,17,Loan,2021-09-23,2025-04-10,PEN,17770498,20115404,34717425,,CBD,C,C04,C04a,C,A01,Loan03,Internal Refinance,BB above,P,Credit,ppp2,
957,2021-07-30,15-780-6012,Kohler-Hane,AU,ACT,Major Banks,04,Corporate Bond,2020-12-26,2025-01-03,EUR,16464972,18280185,42912446,,CBD,A,A04,A04f,A,F01,Corporate Bond02,External Refinance,No Rating,K,Pledge,,
958,2021-07-30,80-927-7623,"Runolfsson, Schowalter and Swift",NZ,NSW,Major Pharmaceuticals,18,Corporate Bond,2022-09-30,2025-01-12,KES,25845565,13119295,1998502,Stage 2,MEL,F,F05,F05c,F,F01,Corporate Bond05,General Purpose,BB above,R,Guarantee,ppp2,office
959,2021-07-30,21-357-7552,Jacobs-Balistreri,NZ,TAS,Railroads,14,Corporate Bond,2021-02-23,2025-05-20,BRL,3501832,38784674,30017655,,SFD,F,F02,F02a,F,B01,Corporate Bond06,Internal Refinance,AA above,J,Pledge,ppp3,
960,2021-07-30,55-178-0535,Kuhlman-Bradtke,NZ,WA,,18,Corporate Bond,2022-09-20,2025-07-23,IDR,41693569,10097896,13967323,,CBD,F,F01,F01e,F,C01,Corporate Bond02,External Refinance,BB above,K,Mortgage,ppp1,office
961,2021-07-30,96-014-8821,Tillman-Stamm,US,VIC,Real Estate,04,Corporate Bond,2021-11-16,2025-09-25,CNY,2698484,35577273,45017769,Stage 2,PER,B,B06,B06d,B,E01,Corporate Bond04,External Refinance,AA above,T,Pledge,ppp1,hotel
962,2021-07-30,62-179-4773,"Parisian, Swift and Metz",CN,WA,Railroads,20,Loan,2023-03-23,2024-12-12,KZT,8859281,41926979,14023376,Stage 1,BNE,D,D01,D01c,D,F01,Loan04,General Purpose,AA above,P,Pledge,ppp4,residential
963,2021-07-30,91-419-1024,"Schoen, Welch and Hilpert",GB,VIC,Real Estate,16,Trade Finance,2022-06-02,2025-09-30,AZN,32147995,33603694,19588130,,CBD,D,D03,D03f,D,A01,Trade Finance04,Internal Refinance,AA above,S,Credit,ppp3,residential
964,2021-07-30,55-630-9294,Muller Inc,GB,ACT,Computer Software: Prepackaged Software,07,Trade Finance,2021-05-19,2025-06-30,CNY,6271076,24839052,45992322,Stage 2,TFD,B,B03,B03c,B,E01,Trade Finance01,External Refinance,No Rating,M,Mortgage,ppp2,
965,2021-07-30,80-618-1091,Gleichner Inc,CN,QLD,Telecommunications Equipment,08,Loan,2023-09-16,2025-08-29,IDR,5952813,42911672,12353311,Stage 1,PER,A,A01,A01a,A,F01,Loan03,General Purpose,BB above,G,Credit,ppp4,hotel
966,2021-07-30,46-378-3767,"Hills, Gleichner and Heathcote",AU,WA,Real Estate Investment Trusts,12,Loan,2020-10-09,2025-03-05,EUR,7843906,48463874,13776831,Stage 2,PER,D,D01,D01d,D,F01,Loan05,External Refinance,AA above,H,Guarantee,,
967,2021-07-30,80-319-6039,Yost and Sons,NZ,TAS,EDP Services,09,Loan,2020-08-09,2025-05-28,IDR,4020168,9190111,43783233,,PER,F,F01,F01a,F,F01,Loan05,General Purpose,BB above,Y,Guarantee,,hotel
968,2021-07-30,86-774-4932,Skiles LLC,HK,NSW,Major Pharmaceuticals,02,Corporate Bond,2023-07-11,2025-09-19,RUB,2599710,4353870,23612366,,SFD,B,B05,B05f,B,B01,Corporate Bond05,Internal Refinance,BB above,S,Mortgage,ppp4,office
969,2021-07-30,65-678-5223,Ortiz Inc,GB,ACT,Marine Transportation,11,Corporate Bond,2022-01-29,2025-08-06,IDR,32118212,21113699,20380420,Stage 2,BNE,E,E01,E01c,E,E01,Corporate Bond05,General Purpose,BB above,O,Guarantee,,residential
970,2021-07-30,09-919-5501,Wiegand-Hettinger,CN,WA,,17,Loan,2020-11-22,2025-03-22,CNY,19901033,33730488,41653083,,MEL,E,E04,E04f,E,A01,Loan01,External Refinance,AA above,W,Guarantee,ppp2,office
971,2021-07-30,88-571-9118,Anderson LLC,CN,VIC,Meat/Poultry/Fish,13,Loan,2023-05-04,2025-07-13,EUR,49876906,23443856,38621285,,CBD,B,B06,B06b,B,B01,Loan05,External Refinance,AA above,A,Mortgage,ppp1,logistics
972,2021-07-30,63-080-4189,"Lynch, Sipes and Kiehn",AU,VIC,Marine Transportation,17,Corporate Bond,2021-08-09,2025-10-17,IDR,46356866,2347880,32333425,Stage 1,MEL,B,B01,B01d,B,F01,Corporate Bond02,General Purpose,AA above,L,Credit,,
973,2021-07-30,65-637-6327,Anderson and Sons,CN,TAS,Finance: Consumer Services,19,Trade Finance,2022-03-05,2025-11-17,CNY,11652378,49238546,30166395,Stage 2,MEL,A,A06,A06b,A,E01,Trade Finance01,External Refinance,AA above,A,Mortgage,ppp4,hotel
974,2021-07-30,35-661-1652,"Mante, Rath and Sauer",US,WA,Major Banks,01,Loan,2020-02-12,2025-01-27,CZK,658151,40465653,46297677,Stage 1,PER,D,D03,D03c,D,C01,Loan05,General Purpose,No Rating,M,Credit,ppp1,residential
975,2021-07-30,29-448-4901,"Kub, Grady and Barton",HK,TAS,Power Generation,17,Trade Finance,2020-02-18,2025-05-20,IDR,44021126,25289164,2345452,Stage 2,MEL,C,C02,C02b,C,B01,Trade Finance02,Internal Refinance,BB above,K,Credit,ppp1,logistics
976,2021-07-30,21-384-1210,Franecki-Will,US,NSW,Home Furnishings,06,Corporate Bond,2022-09-23,2025-08-16,IDR,40201800,252524,22317810,Stage 1,BNE,B,B02,B02a,B,E01,Corporate Bond04,Internal Refinance,BB above,F,Guarantee,ppp3,residential
977,2021-07-30,14-544-5958,"Smitham, Champlin and Hahn",US,TAS,,02,Trade Finance,2021-07-26,2025-03-21,PLN,15609039,47990704,5853925,,BNE,D,D05,D05e,D,A01,Trade Finance01,General Purpose,BB above,S,Pledge,ppp3,residential
978,2021-07-30,64-603-0724,Wilkinson Group,NZ,ACT,Semiconductors,11,Corporate Bond,2023-01-20,2025-08-15,RUB,23301871,8068323,17954713,,SFD,F,F05,F05a,F,B01,Corporate Bond06,Internal Refinance,AA above,W,Guarantee,ppp4,office
979,2021-07-30,89-543-3763,"Hammes, Brown and Morar",GB,QLD,Investment Bankers/Brokers/Service,02,Loan,2021-02-01,2025-01-12,USD,1635001,7907247,8938244,Stage 2,TFD,A,A02,A02c,A,C01,Loan02,General Purpose,AA above,H,Guarantee,ppp4,office
980,2021-07-30,72-038-9603,Rempel Group,NZ,ACT,Restaurants,19,Corporate Bond,2020-09-29,2025-04-25,SEK,34145998,4822894,37684556,,MEL,D,D02,D02d,D,F01,Corporate Bond06,General Purpose,AA above,R,Mortgage,ppp3,logistics
981,2021-07-30,74-594-0530,Abshire-Brakus,US,QLD,Major Chemicals,16,Trade Finance,2022-05-22,2025-06-18,CNY,31635438,26166819,11429597,Stage 1,TFD,E,E02,E02e,E,E01,Trade Finance01,Internal Refinance,BB above,A,Pledge,ppp3,
982,2021-07-30,13-120-1355,"Ferry, Jakubowski and Herzog",HK,ACT,Diversified Commercial Services,13,Loan,2023-09-04,2025-09-20,EUR,28375427,21115121,22614938,Stage 1,BNE,F,F05,F05b,F,B01,Loan04,General Purpose,AA above,F,Guarantee,ppp3,office
983,2021-07-30,38-339-3229,Kuhic-Erdman,AU,NSW,,01,Trade Finance,2022-10-02,2025-11-06,IDR,1759287,49173439,1128786,,CBD,C,C02,C02a,C,F01,Trade Finance02,External Refinance,No Rating,K,Guarantee,ppp2,hotel
984,2021-07-30,70-359-8530,Bartell Inc,GB,NSW,Natural Gas Distribution,17,Trade Finance,2022-02-25,2025-07-14,CNY,26557458,9101753,28981966,,TFD,C,C01,C01b,C,D01,Trade Finance01,General Purpose,BB above,B,Guarantee,,
985,2021-07-30,17-808-5413,Hartmann LLC,US,VIC,RETAIL: Building Materials,05,Corporate Bond,2022-07-31,2025-04-13,GNF,30975569,37992765,15935955,,MEL,F,F03,F03f,F,D01,Corporate Bond06,External Refinance,No Rating,H,Pledge,,logistics
986,2021-07-30,62-420-2445,Heidenreich LLC,NZ,QLD,Power Generation,05,Trade Finance,2021-11-12,2025-03-31,KES,20536246,34627657,49990577,,TFD,F,F03,F03b,F,C01,Trade Finance02,External Refinance,BB above,H,Pledge,,office
987,2021-07-30,84-432-0461,"Lindgren, Dach and Kirlin",US,ACT,Precious Metals,02,Corporate Bond,2020-09-22,2025-05-14,RUB,739001,1761719,17648860,Stage 2,CBD,C,C06,C06b,C,C01,Corporate Bond03,External Refinance,No Rating,L,Credit,ppp4,office
988,2021-07-30,07-478-5897,"Zemlak, Leannon and Senger",HK,QLD,Life Insurance,17,Corporate Bond,2020-11-15,2025-10-23,IDR,43135218,20583631,47090368,Stage 2,SFD,E,E05,E05d,E,E01,Corporate Bond04,External Refinance,BB above,Z,Guarantee,ppp4,hotel
